work_area,hakai_id,station,latitude,longitude,time,depth,temperature,salinity,dissolved_oxygen_ml_l,dissolved_oxygen_percent
CALVERT,018066_2018-06-22T16:29:05.833Z,KFPC06,51.811267,-128.233617,2018-06-22T16:29:06Z,2.005,13.2316,30.4483,7.3698,
CALVERT,018066_2018-06-22T16:29:05.833Z,KFPC06,51.811267,-128.233617,2018-06-22T16:29:06Z,2.971,13.2111,30.4514,7.3578,
CALVERT,018066_2018-06-22T16:29:05.833Z,KFPC06,51.811267,-128.233617,2018-06-22T16:29:06Z,3.904,13.1738,30.4553,7.3596,
CALVERT,018066_2018-06-22T16:29:05.833Z,KFPC06,51.811267,-128.233617,2018-06-22T16:29:06Z,4.854,13.1173,30.4593,7.3001,
CALVERT,018066_2018-06-22T16:29:05.833Z,KFPC06,51.811267,-128.233617,2018-06-22T16:29:06Z,5.928,13.1107,30.4609,7.2883,
CALVERT,018066_2018-06-22T16:29:05.833Z,KFPC06,51.811267,-128.233617,2018-06-22T16:29:06Z,6.926,13.093,30.4659,7.2767,
CALVERT,018066_2018-06-22T16:34:32.333Z,KFPC06,51.811267,-128.233617,2018-06-22T16:34:34Z,1.046,13.285,28.4122,7.8849,
CALVERT,018066_2018-06-22T16:34:32.333Z,KFPC06,51.811267,-128.233617,2018-06-22T16:34:34Z,1.994,13.1984,30.291,7.5779,
CALVERT,018066_2018-06-22T16:34:32.333Z,KFPC06,51.811267,-128.233617,2018-06-22T16:34:34Z,2.933,13.1688,30.4503,7.4483,
CALVERT,018066_2018-06-22T16:34:32.333Z,KFPC06,51.811267,-128.233617,2018-06-22T16:34:34Z,3.913,13.1517,30.4496,7.4224,
CALVERT,018066_2018-06-22T16:34:32.333Z,KFPC06,51.811267,-128.233617,2018-06-22T16:34:34Z,4.918,13.1551,30.4466,7.4043,
CALVERT,018066_2018-06-22T16:34:32.333Z,KFPC06,51.811267,-128.233617,2018-06-22T16:34:34Z,5.966,13.1439,30.4461,7.3767,
CALVERT,018066_2018-06-22T16:34:32.333Z,KFPC06,51.811267,-128.233617,2018-06-22T16:34:34Z,6.996,13.1328,30.446,7.341,
CALVERT,018066_2018-07-18T17:51:24.667Z,KFPC06,51.811267,-128.233617,2018-07-18T17:51:25Z,0.917,13.439,30.4215,7.7895,
CALVERT,018066_2018-07-18T17:51:24.667Z,KFPC06,51.811267,-128.233617,2018-07-18T17:51:25Z,1.987,13.3347,31.2577,7.4057,
CALVERT,018066_2018-07-18T17:51:24.667Z,KFPC06,51.811267,-128.233617,2018-07-18T17:51:25Z,2.98,13.1895,31.26,7.2486,
CALVERT,018066_2018-07-18T17:51:24.667Z,KFPC06,51.811267,-128.233617,2018-07-18T17:51:25Z,3.926,13.1617,31.2933,7.171,
CALVERT,018066_2018-07-18T17:51:24.667Z,KFPC06,51.811267,-128.233617,2018-07-18T17:51:25Z,4.924,13.0462,31.3334,7.0867,
CALVERT,018066_2018-07-18T17:51:24.667Z,KFPC06,51.811267,-128.233617,2018-07-18T17:51:25Z,5.95,12.9672,31.327,6.9995,
CALVERT,018066_2018-07-18T17:51:24.667Z,KFPC06,51.811267,-128.233617,2018-07-18T17:51:25Z,6.975,12.8559,31.3692,6.8668,
CALVERT,018066_2018-08-29T16:48:15.500Z,KFPC06,51.811267,-128.233617,2018-08-29T16:48:15Z,0.948,12.9428,31.1825,6.4746,
CALVERT,018066_2018-08-29T16:48:15.500Z,KFPC06,51.811267,-128.233617,2018-08-29T16:48:15Z,1.975,12.8505,31.2407,6.2046,
CALVERT,018066_2018-08-29T16:48:15.500Z,KFPC06,51.811267,-128.233617,2018-08-29T16:48:15Z,2.972,12.724,31.2878,5.9732,
CALVERT,018066_2018-08-29T16:48:15.500Z,KFPC06,51.811267,-128.233617,2018-08-29T16:48:15Z,3.926,12.5677,31.3173,5.7725,
CALVERT,018066_2018-08-29T16:48:15.500Z,KFPC06,51.811267,-128.233617,2018-08-29T16:48:15Z,4.936,12.4461,31.3696,5.5511,
CALVERT,018066_2018-08-29T16:48:15.500Z,KFPC06,51.811267,-128.233617,2018-08-29T16:48:15Z,5.905,12.0552,31.4606,5.2952,
CALVERT,018066_2018-08-29T16:48:15.500Z,KFPC06,51.811267,-128.233617,2018-08-29T16:48:15Z,6.88,11.9985,31.466,5.0205,
